142129	49607	268704
244599	243673	54569
14492	110222	133807
198711	212867	129115
211588	166889	112397
232742	7181	135908
73052	126447	179460
154272	145789	248250
93996	116107	107648
14658	15527	44613
34598	188864	250004
29527	12492	282143
47669	129967	62695
196633	206470	97558
21038	248849	200297
179836	180619	148726
46242	36757	112077
15310	29748	105827
217619	212996	288322
210677	145994	103582
123691	120124	144828
245898	244921	77792
204226	51797	217799
150319	195424	169182
68569	63540	162262
24022	28301	297772
138457	257332	239085
177604	154198	166855
244630	261525	132061
51602	18339	148715
169271	172625	50958
32047	226826	92222
172995	180472	141142
52457	189948	62465
30469	31735	57389
21334	249132	207354
217756	131178	162503
47307	77716	223365
41762	127147	154317
41150	29210	37241
242315	255732	110146
29128	127430	231229
181283	178598	201723
145260	203710	60744
203105	154076	228571
69586	222403	170966
245040	244677	24024
131565	69225	94607
38668	96715	265148
113307	105400	21100
254780	34157	253171
134166	211221	273807
212534	159739	137344
188513	13616	154420
35798	48970	96494
38106	69822	265544
223459	144374	228517
126604	39587	230092
166629	156304	117625
222718	216452	82091
215450	49270	201909
76491	91084	265700
28260	250644	225391
232475	20300	207679
28404	134760	99725
158792	162854	184123
211937	145230	160414
233801	230537	217868
173161	157113	201292
255807	248712	142890
209053	141648	216706
201549	154138	197538
204386	145170	76259
30612	113719	129342
219847	131702	138951
156684	172716	83003
165595	205557	99824
130664	218840	136621
54932	37448	168150
111420	37683	171575
12440	56461	246352
132662	19949	230479
25669	232793	244457
217929	202924	257790
187939	162892	290035
209988	139495	227797
244348	233270	172416
23459	29500	281678
20585	43410	298901
99431	94028	159962
161523	146800	178915
54764	139761	199289
111542	23044	148249
37548	68031	266708
21378	197492	221633
46187	112508	215181
72503	85611	272230
63957	91720	281790
133517	199549	151438
157600	152393	97077
177591	173651	139125
10086	26859	217222
145327	215911	194418
41348	221823	297455
63282	124715	179731
93638	27031	265998
29074	103880	116317
36551	32980	204918
143487	139892	56414
212903	141584	228442
141355	172577	268671
67545	73899	216793
200413	187347	176813
242960	5380	217100
4871	3880	159551
39327	33083	186688
113300	25756	77228
107943	32915	35369
36803	47032	155580
20881	139749	217982
213849	145555	191467
178291	172991	106285
106344	50715	181154
33343	29491	111093
221287	55936	268627
23793	24458	54317
169834	203228	185059
140588	163669	256777
17273	134382	237591
240676	138738	236095
247111	256790	101989
206232	148553	208253
208497	160830	253962
126029	100686	192165
105449	11585	179594
60112	74116	217787
232323	107633	236942
184555	150751	293155
190262	164159	270992
254633	254143	29039
42889	36109	156059
257563	250830	180056
24870	8077	259604
202992	183777	199996
124786	223332	229443
250018	141221	262592
208685	177362	294865
163848	167279	21739
80420	89392	68406
224336	190274	261615
6966	230479	147724
70457	101122	280803
178309	158118	265799
246946	264126	103291
232709	11049	82114
188794	12511	227680
21565	248398	237006
45737	125793	79232
93382	122989	259854
146219	199970	215864
134043	252714	90812
101309	40478	256655
129960	55796	189075
44433	20037	279473
126972	122359	139991
213338	164591	92881
233088	15466	255447
159442	162915	153965
115351	97960	249237
95641	35595	220834
211044	204239	74635
67209	129569	97922
251413	13909	233035
69465	58035	210890
142685	194908	189750
163423	166664	46209
97585	25336	298670
88160	66517	145399
4983	1101	153100
71401	123512	188754
19450	234513	255188
43053	129534	203360
197687	54561	192822
21317	8711	148071
134306	172392	288338
189442	131652	260477
157161	208392	211685
214376	223991	288129
188619	251522	239916
102125	77691	250142
144666	138437	213973
82485	80462	229767
144428	196120	57073
164289	166150	62492
248903	245421	173608
163451	185276	215500
3506	1009	48131
202124	195331	77333
122684	123460	91489
161238	209630	244827
176910	181308	182648
64277	123403	252451
113550	101828	290353
96506	126491	255744
244369	4470	161903
199446	213821	143133
141085	48223	251489
222184	202742	296035
206066	261571	297299
183044	211670	119227
15467	43892	275743
28629	27061	100777
42404	102596	243763
101756	100404	91310
132532	67198	167515
77201	73429	72820
104536	40071	61577
29042	9768	282840
150066	209906	231114
100348	32545	286165
134732	142627	213569
40261	36116	107526
240283	13021	285558
72755	88404	180411
139001	200246	85579
95529	111497	288327
215133	54692	232275
27524	48974	183316
199201	199879	32897
86367	89950	75630
37758	59792	271166
124786	125623	62725
87172	76325	51106
170825	182559	225074
157429	208899	220448
201608	209297	72186
63057	68510	136396
209268	151588	124014
89198	74884	119359
18088	40097	137572
112814	93899	147686
245484	14357	286005
230177	233196	83960
101546	55031	264946
43736	23352	294456
95176	42967	207653
56543	201159	253142
188472	139238	178554
97590	29597	291693
25529	55044	182109
56117	133540	277085
24194	136923	127039
146011	167907	190848
46994	126652	71054
156902	214679	255481
202496	142428	66055
99635	43333	127590
52082	146462	211348
80600	69342	294450
215801	215407	18334
132266	124542	181613
103662	110385	122693
249755	134698	105975
86811	84530	153853
124563	67467	115276
186434	211175	228074
108398	33490	143527
34589	103621	188760
33626	186366	276014
241001	246433	120642
49784	134702	285164
154922	205003	286015
12221	203584	296210
199126	142760	188244
130267	109134	283738
246886	1501	282696
23234	47430	289222
212549	208927	116425
46695	195091	288133
47857	216692	219451
160428	163007	172320
103175	36086	209208
106149	32359	106994
249443	232637	245496
50112	55592	296199
39496	19319	166829
211004	136024	248568
249473	251528	68499
14790	36310	209693
224265	124786	217391
62931	77258	194068
158045	174671	125859
56733	137398	285708
165218	213692	86589
12230	189615	147298
209892	248869	278759
109311	29052	219215
38862	105492	108910
144541	141520	51516
240181	240955	83273
253358	2430	297198
150705	189532	234632
226746	235345	242438
46	258611	65230
52928	26226	71391
52520	109902	256909
103540	28135	96363
195253	184267	210546
128005	56789	211900
166688	161095	156202
211863	174028	168050
103900	102451	144139
63902	88523	234471
106689	109342	106892
202986	253270	201202
96921	122909	157099
112691	49966	138306
142964	216588	117490
164714	189613	265404
104278	129422	299504
220677	88470	218673
242891	15160	289447
150557	214050	292060
219198	73563	258869
53496	135481	275283
187533	144712	114037
199199	138929	74820
127451	39308	204071
207318	175734	264396
136296	249725	137269
22139	37695	267795
175509	209670	215504
205041	189761	258334
46474	139896	259154
125422	123617	58224
77476	124696	130340
262248	213769	243635
110077	20043	127749
252346	214795	246569
245392	237063	234899
113942	9213	222872
143094	55719	172147
212372	163634	82207
252327	139182	134404
223753	204055	267652
27883	145220	283272
38081	190595	238961
112116	108556	104569
206809	211622	54901
121784	100889	62403
145712	208724	166131
9418	9021	29788
139181	138326	39194
113257	188430	252964
55445	53712	45499
214671	179006	289131
51040	127751	257910
179135	141392	231830
259768	255456	224548
214542	198673	290806
48981	108242	275237
197300	39587	264276
171849	204944	249050
250590	197504	211567
186336	249723	239990
137471	34753	222887
155472	177511	182111
51870	9554	244829
44289	131480	188200
203670	171213	197787
32844	228385	169026
107570	105719	110829
230686	244388	269741
49164	49132	6413
35	1957	85753
57061	66002	71039
211027	168458	128782
173023	164549	263963
230549	10696	183235
89107	91644	111975
171541	168176	41411
70499	70177	28200
250167	25079	134623
58408	127874	245760
13441	7873	178111
8044	18670	204392
240929	16823	278829
110886	7260	217760
48632	19743	273221
56061	44709	195947
68473	128077	184220
226186	31261	277913
47349	44175	127639
186827	131248	253111
153950	209127	171721
193716	235514	219656
233058	13003	242308
173593	156676	193084
250142	24781	181219
132665	253875	111860
116439	69411	234326
150665	197588	133299
210716	183406	161217
252082	180904	275354
212320	159370	131336
250770	194863	239957
88895	74338	131978
251421	135845	152617
47983	102449	292790
226573	228179	136971
230917	16793	219262
93430	96774	168610
224087	63273	278445
212559	168734	82955
144061	179132	299065
217959	218337	169378
8779	36935	287038
218601	141477	220920
186198	132364	274001
82462	87596	199557
213902	144439	178450
98432	95651	66837
132583	215581	205540
42126	25648	240554
150117	147037	132576
145324	183906	243989
109716	188055	298838
221146	131786	153746
181362	187482	252407
129986	18858	231815
172573	172110	196699
218388	62809	299787
50392	13689	270684
19253	20935	43370
139334	261839	290991
197177	35451	256423
206356	211583	69121
66945	123841	119026
195993	20989	260775
113652	32036	250825
174225	155538	46360
75604	62885	176141
39258	53167	103002
99077	38789	254577
218658	54547	115035
24422	141179	158672
196451	151960	86776
190010	197554	115024
152100	185720	293972
201761	249958	251964
182586	136765	271126
164544	142997	253303
244562	252928	181668
125349	97203	180566
44266	116111	280253
209921	252677	286635
139425	214185	235421
197339	183688	291389
197754	207867	157953
112344	133013	270154
181158	182913	64635
133509	210078	235313
182894	183101	69997
198016	138101	127365
240765	255652	165582
94243	115276	246926
120294	74206	247123
148543	194544	152923
5254	133926	263604
231484	225903	153909
165565	149206	291479
111175	19853	135603
222871	41167	223722
143640	136991	299294
48485	19756	289577
41643	112712	170806
128863	47725	166924
6674	107992	153979
171716	164112	169415
126065	186935	299137
50747	151819	291901
43163	99229	122486
205550	189702	176351
145162	181659	269229
203971	170047	169104
53063	151113	253425
47887	71712	250714
20023	18804	77312
109514	187818	281155
255683	244623	156479
150468	39275	293960
162469	177774	238317
231016	31472	252257
26951	125228	273287
195455	213612	231282
163846	172734	104269
147809	205826	232729
205491	203098	15328
76426	64421	182346
240388	5449	266009
186801	11220	207084
118228	131862	234975
204053	216064	274089
104711	111225	101685
23606	48702	237079
112679	9643	205986
149431	209868	283792
16862	51992	230225
113633	228826	270472
170254	203996	284447
186866	135939	181285
56614	134215	202497
243734	11118	256926
105786	95112	262917
9749	225942	274807
55032	196612	155928
138150	188133	113464
49926	53305	217287
124076	105250	296031
49652	19540	284979
61366	87294	261625
28309	15733	176619
178699	176352	153500
105477	188527	211505
47936	25782	218734
41070	109299	195949
113073	197676	299448
164728	180192	218143
246520	244150	200050
206264	132877	231178
100053	68006	256465
111846	15944	124364
18871	31845	147848
24984	12213	73608
63058	67396	70552
104276	53961	240451
206399	208168	77170
70577	120204	166046
52087	47881	197524
145456	52708	198477
189991	140139	39645
203206	139538	244443
211656	186290	238749
136356	137304	95475
20861	11037	177857
122754	224064	252015
150573	145381	116599
67022	129089	101303
182325	162887	172763
190374	201810	245043
260560	257394	71291
22921	140679	267914
79984	70817	255354
202226	185186	230467
138652	200854	108692
199890	147974	290607
184829	214372	120042
228279	30094	114028
108716	21356	208233
208396	160924	264684
82935	84374	126376
260002	137306	246168
20576	18883	24413
71126	217821	265218
85012	89420	160293
113419	100349	225341
131815	74209	289184
167730	157249	95460
104930	137566	284725
33040	110058	103883
52913	46639	145407
135802	166330	290376
135808	36803	291400
113600	101351	264735
157449	166510	110187
17285	32224	118465
212637	147971	198113
8764	232872	121999
125501	40329	193434
109630	108463	74450
54276	124395	231764
179252	166396	127800
245439	244454	38186
112531	44824	173396
134655	186425	152031
147024	189737	162318
60057	128074	195284
82327	89430	157905
178991	136217	245475
88686	63293	250776
95891	122422	172023
53815	48144	107286
187218	253767	155623
115118	115018	204955
130990	27104	215127
11327	56023	291019
180404	166978	154021
194725	183175	258389
50854	219217	275550
104988	41513	112126
199716	180189	180855
77240	78405	144367
201032	185796	238909
179050	209480	106204
250591	20821	274566
17349	40188	133038
38843	36488	58978
227067	10292	215739
41811	26910	266717
133186	11778	253597
167302	138438	244233
49251	101079	244118
256243	2863	189754
244066	240004	116719
208022	202905	78297
40153	12261	193580
253582	208767	299915
24697	48291	245583
45487	130417	146837
243993	239716	138130
184139	175735	165438
181128	162344	244891
35769	96501	215356
105348	42910	238160
90153	84071	217650
9698	137451	277716
43892	27795	211768
176681	181075	77276
198195	187414	64153
195554	24005	224247
29778	21137	244573
18099	108672	173233
78514	87417	189168
16810	225483	294559
11429	232085	144630
194670	162823	216001
71415	132208	188862
134890	148398	280490
163583	160637	176974
156121	176862	127833
12107	20063	73858
113308	16571	164282
27838	32895	200515
46930	41117	111129
143711	24201	265725
111949	36527	144231
158432	165510	133440
147960	214405	211617
188180	245520	299409
